Match Day,Match Date (UTC),Match Time(New York),Match Time(London),Match Time(Moscow),Match Time(Dubai),Match Time(Shanghai),Fixture,Stadium,Home Team,Home Goal,Away Goal,Away Team,Last Update Time,Stage,Status,Note4,Likely Home Goal,Likely Away Goal,Projected Home Goal,Projected Away Goal,Win %,Draw %,Loss %,Guess Home,Guess Away,Dice Home,Dice Away,Match Time(Chicago),Match Time(Albuqerque),Match Time(San Francisco),,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Brighton vs Chelsea,American Express Stadium,Brighton,,,Chelsea,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.88,1.33,50.1%,22.5%,27.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Crystal Palace vs Everton,Selhurst Park,Crystal Palace,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.54,1.00,49.7%,25.6%,24.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Fulham vs Nott'm Forest,Craven Cottage,Fulham,,,Nott'm Forest,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.82,1.10,53.8%,23.0%,22.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Leicester City vs Arsenal,King Power Stadium,Leicester City,,,Arsenal,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.15,2.13,19.7%,20.4%,59.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Liverpool vs Wolves,Anfield,Liverpool,,,Wolves,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,0,2.40,0.78,72.1%,16.4%,10.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Man City vs Newcastle,Etihad Stadium,Man City,,,Newcastle,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.07,1.22,56.4%,21.0%,22.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Southampton vs Bournemouth,St. Mary's Stadium,Southampton,,,Bournemouth,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.43,1.42,37.7%,25.0%,37.2%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,Spurs vs Man Utd,Tottenham Hotspur Stadium,Spurs,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.64,1.86,34.3%,22.1%,43.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
25,"Saturday, February 15, 2025",2/15/25 10:00 a.m.,2/15/25 3:00 p.m.,2/15/25 6:00 p.m.,2/15/25 7:00 p.m.,2/15/25 11:00 p.m.,West Ham vs Brentford,London Stadium,West Ham,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.29,1.47,33.1%,25.4%,41.4%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Arsenal vs West Ham,Emirates Stadium,Arsenal,,,West Ham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.09,1.11,59.3%,20.6%,19.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Aston Villa vs Chelsea,Villa Park,Aston Villa,,,Chelsea,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.38,1.11,42.9%,26.8%,30.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Bournemouth vs Wolves,Vitality Stadium,Bournemouth,,,Wolves,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.36,1.19,40.5%,26.6%,32.8%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Everton vs Man Utd,Goodison Park,Everton,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.23,1.94,24.1%,22.0%,53.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Fulham vs Crystal Palace,Craven Cottage,Fulham,,,Crystal Palace,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.19,1.27,34.4%,27.2%,38.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Ipswich Town vs Spurs,Portman Road,Ipswich Town,,,Spurs,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.25,2.06,22.6%,21.1%,55.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Leicester City vs Brentford,King Power Stadium,Leicester City,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.21,1.70,27.2%,23.9%,48.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Man City vs Liverpool,Etihad Stadium,Man City,,,Liverpool,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.22,1.47,53.9%,20.2%,25.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Newcastle vs Nott'm Forest,St. James' Park,Newcastle,,,Nott'm Forest,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,0,2.35,0.73,72.4%,16.6%,9.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
26,"Saturday, February 22, 2025",2/22/25 10:00 a.m.,2/22/25 3:00 p.m.,2/22/25 6:00 p.m.,2/22/25 7:00 p.m.,2/22/25 11:00 p.m.,Southampton vs Brighton,St. Mary's Stadium,Southampton,,,Brighton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.05,2.21,16.8%,19.4%,63.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
27,"Tuesday, February 25, 2025",2/25/25 2:45 p.m.,2/25/25 7:45 p.m.,2/25/25 10:45 p.m.,2/25/25 11:45 p.m.,2/26/25 3:45 a.m.,Brentford vs Everton,Gtech Community Stadium,Brentford,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,0,0.80,0.45,40.8%,40.0%,19.2%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
27,"Tuesday, February 25, 2025",2/25/25 2:45 p.m.,2/25/25 7:45 p.m.,2/25/25 10:45 p.m.,2/25/25 11:45 p.m.,2/26/25 3:45 a.m.,Brighton vs Bournemouth,American Express Stadium,Brighton,,,Bournemouth,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,0,1.00,0.42,49.2%,35.6%,15.2%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
27,"Tuesday, February 25, 2025",2/25/25 2:45 p.m.,2/25/25 7:45 p.m.,2/25/25 10:45 p.m.,2/25/25 11:45 p.m.,2/26/25 3:45 a.m.,Nott'm Forest vs Arsenal,The City Ground,Nott'm Forest,,,Arsenal,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,1,0.38,0.98,14.2%,36.2%,49.6%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
27,"Tuesday, February 25, 2025",2/25/25 2:45 p.m.,2/25/25 7:45 p.m.,2/25/25 10:45 p.m.,2/25/25 11:45 p.m.,2/26/25 3:45 a.m.,Spurs vs Man City,Tottenham Hotspur Stadium,Spurs,,,Man City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,1,0.49,0.99,17.8%,35.3%,46.9%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
27,"Tuesday, February 25, 2025",2/25/25 2:45 p.m.,2/25/25 7:45 p.m.,2/25/25 10:45 p.m.,2/25/25 11:45 p.m.,2/26/25 3:45 a.m.,West Ham vs Leicester City,London Stadium,West Ham,,,Leicester City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,0.73,0.53,35.8%,40.5%,23.7%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
27,"Tuesday, February 25, 2025",2/25/25 2:45 p.m.,2/25/25 7:45 p.m.,2/25/25 10:45 p.m.,2/25/25 11:45 p.m.,2/26/25 3:45 a.m.,Wolves vs Fulham,Molineux Stadium,Wolves,,,Fulham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,0.48,0.62,23.3%,43.9%,32.8%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
27,"Tuesday, February 25, 2025",2/25/25 3:00 p.m.,2/25/25 8:00 p.m.,2/25/25 11:00 p.m.,2/26/25 12:00 a.m.,2/26/25 4:00 a.m.,Crystal Palace vs Aston Villa,Selhurst Park,Crystal Palace,,,Aston Villa,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,0.42,0.51,22.5%,48.4%,29.1%,,,,,14:00,13:00,12:00,,,,,,,,,,,,,,,,,,,,,
27,"Wednesday, February 26, 2025",2/26/25 2:45 p.m.,2/26/25 7:45 p.m.,2/26/25 10:45 p.m.,2/26/25 11:45 p.m.,2/27/25 3:45 a.m.,Chelsea vs Southampton,Stamford Bridge,Chelsea,,,Southampton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,0,1.12,0.52,50.6%,32.5%,16.9%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
27,"Wednesday, February 26, 2025",2/26/25 3:00 p.m.,2/26/25 8:00 p.m.,2/26/25 11:00 p.m.,2/27/25 12:00 a.m.,2/27/25 4:00 a.m.,Liverpool vs Newcastle,Anfield,Liverpool,,,Newcastle,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.08,0.92,38.9%,30.7%,30.4%,,,,,14:00,13:00,12:00,,,,,,,,,,,,,,,,,,,,,
27,"Wednesday, February 26, 2025",2/26/25 3:00 p.m.,2/26/25 8:00 p.m.,2/26/25 11:00 p.m.,2/27/25 12:00 a.m.,2/27/25 4:00 a.m.,Man Utd vs Ipswich Town,Old Trafford,Man Utd,,,Ipswich Town,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,0,1.40,0.53,58.5%,27.5%,14.0%,,,,,14:00,13:00,12:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Brentford vs Aston Villa,Gtech Community Stadium,Brentford,,,Aston Villa,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.29,1.24,37.7%,26.8%,35.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Brighton vs Fulham,American Express Stadium,Brighton,,,Fulham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.13,1.19,58.1%,20.5%,20.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Chelsea vs Leicester City,Stamford Bridge,Chelsea,,,Leicester City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.81,1.11,53.4%,23.1%,23.3%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Crystal Palace vs Ipswich Town,Selhurst Park,Crystal Palace,,,Ipswich Town,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.85,0.80,61.9%,22.1%,15.7%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Liverpool vs Southampton,Anfield,Liverpool,,,Southampton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,3,1,2.61,0.89,72.4%,15.3%,10.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Man Utd vs Arsenal,Old Trafford,Man Utd,,,Arsenal,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.67,1.83,35.5%,22.2%,41.9%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Nott'm Forest vs Man City,The City Ground,Nott'm Forest,,,Man City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,0,3,0.53,2.54,5.7%,13.3%,79.4%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Spurs vs Bournemouth,Tottenham Hotspur Stadium,Spurs,,,Bournemouth,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.02,1.19,55.9%,21.4%,22.1%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,West Ham vs Newcastle,London Stadium,West Ham,,,Newcastle,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.14,1.75,24.6%,23.5%,51.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
28,"Saturday, March 08, 2025",3/8/25 10:00 a.m.,3/8/25 3:00 p.m.,3/8/25 6:00 p.m.,3/8/25 7:00 p.m.,3/8/25 11:00 p.m.,Wolves vs Everton,Molineux Stadium,Wolves,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.26,1.37,34.2%,26.2%,39.6%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Arsenal vs Chelsea,Emirates Stadium,Arsenal,,,Chelsea,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.95,1.21,54.1%,22.0%,23.5%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Aston Villa vs Liverpool,Villa Park,Aston Villa,,,Liverpool,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.37,1.70,30.9%,23.6%,45.3%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Bournemouth vs Brentford,Vitality Stadium,Bournemouth,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.00,1.74,21.7%,23.6%,54.5%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Everton vs West Ham,Goodison Park,Everton,,,West Ham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.31,1.53,32.6%,24.9%,42.4%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Fulham vs Spurs,Craven Cottage,Fulham,,,Spurs,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.55,1.65,36.1%,23.4%,40.3%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Ipswich Town vs Nott'm Forest,Portman Road,Ipswich Town,,,Nott'm Forest,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,2,1.51,1.51,37.7%,24.2%,37.9%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Leicester City vs Man Utd,King Power Stadium,Leicester City,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.29,1.95,25.1%,22.0%,52.5%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Man City vs Brighton,Etihad Stadium,Man City,,,Brighton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.29,1.31,58.5%,19.6%,21.0%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Newcastle vs Crystal Palace,St. James' Park,Newcastle,,,Crystal Palace,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.72,0.90,56.5%,23.8%,19.6%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
29,"Saturday, March 15, 2025",3/15/25 11:00 a.m.,3/15/25 3:00 p.m.,3/15/25 6:00 p.m.,3/15/25 7:00 p.m.,3/15/25 11:00 p.m.,Southampton vs Wolves,St. Mary's Stadium,Southampton,,,Wolves,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,1.33,1.29,37.8%,26.2%,35.9%,,,,,10:00,9:00,8:00,,,,,,,,,,,,,,,,,,,,,
30,"Tuesday, April 01, 2025",4/1/25 2:45 p.m.,4/1/25 7:45 p.m.,4/1/25 9:45 p.m.,4/1/25 10:45 p.m.,4/2/25 2:45 a.m.,Arsenal vs Fulham,Emirates Stadium,Arsenal,,,Fulham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.19,1.07,62.1%,19.7%,17.5%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Tuesday, April 01, 2025",4/1/25 2:45 p.m.,4/1/25 7:45 p.m.,4/1/25 9:45 p.m.,4/1/25 10:45 p.m.,4/2/25 2:45 a.m.,Bournemouth vs Ipswich Town,Vitality Stadium,Bournemouth,,,Ipswich Town,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.71,1.26,47.7%,23.8%,28.3%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Tuesday, April 01, 2025",4/1/25 2:45 p.m.,4/1/25 7:45 p.m.,4/1/25 9:45 p.m.,4/1/25 10:45 p.m.,4/2/25 2:45 a.m.,Brighton vs Aston Villa,American Express Stadium,Brighton,,,Aston Villa,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.70,1.30,46.5%,23.8%,29.4%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Tuesday, April 01, 2025",4/1/25 2:45 p.m.,4/1/25 7:45 p.m.,4/1/25 9:45 p.m.,4/1/25 10:45 p.m.,4/2/25 2:45 a.m.,Nott'm Forest vs Man Utd,The City Ground,Nott'm Forest,,,Man Utd,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.04,2.10,17.8%,20.4%,61.2%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Tuesday, April 01, 2025",4/1/25 2:45 p.m.,4/1/25 7:45 p.m.,4/1/25 9:45 p.m.,4/1/25 10:45 p.m.,4/2/25 2:45 a.m.,Wolves vs West Ham,Molineux Stadium,Wolves,,,West Ham,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,1.01,1.49,25.7%,26.0%,48.2%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Wednesday, April 02, 2025",4/2/25 2:45 p.m.,4/2/25 7:45 p.m.,4/2/25 9:45 p.m.,4/2/25 10:45 p.m.,4/3/25 2:45 a.m.,Chelsea vs Spurs,Stamford Bridge,Chelsea,,,Spurs,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.71,1.43,44.0%,23.4%,32.3%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Wednesday, April 02, 2025",4/2/25 2:45 p.m.,4/2/25 7:45 p.m.,4/2/25 9:45 p.m.,4/2/25 10:45 p.m.,4/3/25 2:45 a.m.,Man City vs Leicester City,Etihad Stadium,Man City,,,Leicester City,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,3,0,2.63,0.71,76.5%,14.0%,7.7%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Wednesday, April 02, 2025",4/2/25 2:45 p.m.,4/2/25 7:45 p.m.,4/2/25 9:45 p.m.,4/2/25 10:45 p.m.,4/3/25 2:45 a.m.,Newcastle vs Brentford,St. James' Park,Newcastle,,,Brentford,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,1.77,1.19,50.8%,23.4%,25.6%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Wednesday, April 02, 2025",4/2/25 2:45 p.m.,4/2/25 7:45 p.m.,4/2/25 9:45 p.m.,4/2/25 10:45 p.m.,4/3/25 2:45 a.m.,Southampton vs Crystal Palace,St. Mary's Stadium,Southampton,,,Crystal Palace,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,2,0.93,1.55,22.5%,25.5%,51.8%,,,,,13:45,12:45,11:45,,,,,,,,,,,,,,,,,,,,,
30,"Wednesday, April 02, 2025",4/2/25 3:00 p.m.,4/2/25 8:00 p.m.,4/2/25 10:00 p.m.,4/2/25 11:00 p.m.,4/3/25 3:00 a.m.,Liverpool vs Everton,Anfield,Liverpool,,,Everton,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,2,1,2.44,1.05,66.7%,17.5%,14.5%,,,,,14:00,13:00,12:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Aston Villa vs Nott'm Forest,Villa Park,Aston Villa,,,Nott'm Forest,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,0,1.11,0.41,53.4%,33.1%,13.5%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
31,"Saturday, April 05, 2025",4/5/25 10:00 a.m.,4/5/25 3:00 p.m.,4/5/25 5:00 p.m.,4/5/25 6:00 p.m.,4/5/25 10:00 p.m.,Brentford vs Chelsea,Gtech Community Stadium,Brentford,,,Chelsea,11/10/24 3:49 p.m.,REGULAR_SEASON,SCHEDULED,,1,1,0.63,0.55,31.6%,42.4%,26.0%,,,,,9:00,8:00,7:00,,,,,,,,,,,,,,,,,,,,,
